BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),BERDO Emissions Gross Floor Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Total Site Energy Usage (kBtu),Energy Star Score,Site EUI (Energy Use Intensity kBtu/ft²),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft²),Estimated Total GHG Emissions e(kgCO2e),Reporting Compliance Status,First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes
101154,1810142000,BOSTON HOUSING AUTHORITY,263-269 Garfield Ave,Boston,2136.0,1  41 Bow St,Boston,2136.0,3800.0,,3800.0,Multifamily Housing,Multifamily Housing (3800),503317.4,,132.5,383000.0,20341.13,35263.0,6860.769,,,,,,,,,,,,,,,,,,,,,,102.6,27201.899,in compliance,2025.0,Unsure,No,No,No,No,No,,
101155,1810142000,BOSTON HOUSING AUTHORITY,271-277 Garfield Ave,Boston,2136.0,1  41 Bow St,Boston,2136.0,3600.0,,3600.0,Multifamily Housing,Multifamily Housing (3600),405084.7,,112.5,291100.0,15460.321,33407.0,6499.666,,,,,,,,,,,,,,,,,,,,,,53.49,21959.987,in compliance,2025.0,Unsure,No,No,No,No,No,,
101156,1810142000,BOSTON HOUSING AUTHORITY,43 Bow St,Boston,2136.0,1  41 Bow St,Boston,2136.0,4000.0,,4000.0,Office,Office (4000),214250.0,65.0,53.6,87600.0,4652.436,37119.0,7221.873,,,,,,,,,,,,,,,,,,,,,,12.48,11874.309,in compliance,2025.0,Unsure,No,No,No,No,No,,
101157,1811091000,BOSTON HOUSING AUTHORITY,11 Gordon Ave,Boston,2136.0,Gordon Av,Boston,2136.0,7000.0,,7000.0,Social/Meeting Hall,Social/Meeting Hall (7000),314487.2,,44.9,222800.0,11832.908,26872.0,5228.216,,,,,,,,,,,,,,,,,,,,,,39.75,17061.124,in compliance,2025.0,Unsure,No,No,No,No,No,,
101158,1811091000,BOSTON HOUSING AUTHORITY,15 Gordon Ave,Boston,2136.0,Gordon Av,Boston,2136.0,10000.0,,10000.0,Multifamily Housing,Multifamily Housing (10000),265386.7,,26.5,134400.0,7137.984,38390.0,7469.158,,,,,,,,,,,,,,,,,,,,,,39.75,14607.142,in compliance,2025.0,Unsure,No,No,No,No,No,,
101159,1811091000,BOSTON HOUSING AUTHORITY,3-5 Summer St,Boston,2136.0,Gordon Av,Boston,2136.0,7000.0,,7000.0,Multifamily Housing,Multifamily Housing (7000),333990.7,,47.7,242300.0,12868.553,26873.0,5228.411,,,,,,,,,,,,,,,,,,,,,,39.75,18096.964,in compliance,2025.0,Unsure,No,No,No,No,No,,
101160,1811091000,BOSTON HOUSING AUTHORITY,11 Summer St,Boston,2136.0,Gordon Av,Boston,2136.0,3800.0,,3800.0,Multifamily Housing,Multifamily Housing (3800),184481.1,,48.5,134700.0,7153.917,14590.0,2838.63,,,,,,,,,,,,,,,,,,,,,,39.79,9992.547,in compliance,2025.0,Unsure,No,No,No,No,No,,
101161,1811091000,BOSTON HOUSING AUTHORITY,15-17 Summer St,Boston,2136.0,Gordon Av,Boston,2136.0,7000.0,,7000.0,Multifamily Housing,Multifamily Housing (7000),359590.7,,51.4,267900.0,14228.169,26873.0,5228.411,,,,,,,,,,,,,,,,,,,,,,39.75,19456.58,in compliance,2025.0,Unsure,No,No,No,No,No,,
101162,1811091000,BOSTON HOUSING AUTHORITY,19-21 Summer St,Boston,2136.0,Gordon Av,Boston,2136.0,7000.0,,7000.0,Multifamily Housing,Multifamily Housing (7000),367987.2,,52.6,276300.0,14674.293,26872.0,5228.216,,,,,,,,,,,,,,,,,,,,,,39.75,19902.509,in compliance,2025.0,Unsure,No,No,No,No,No,,
101163,1811091000,BOSTON HOUSING AUTHORITY,23-25 Summer St,Boston,2136.0,Gordon Av,Boston,2136.0,7000.0,,7000.0,Multifamily Housing,Multifamily Housing (7000),322094.1,,46.0,230400.0,12236.544,26874.0,5228.605,,,,,,,,,,,,,,,,,,,,,,39.75,17465.149,in compliance,2025.0,Unsure,No,No,No,No,No,,
101164,1811091000,BOSTON HOUSING AUTHORITY,7-9 Summer St,Boston,2136.0,Gordon Av,Boston,2136.0,7000.0,,7000.0,Multifamily Housing,Multifamily Housing (7000),430994.1,,61.6,339300.0,18020.223,26874.0,5228.605,,,,,,,,,,,,,,,,,,,,,,39.75,23248.828,in compliance,2025.0,Unsure,No,No,No,No,No,,
101165,2008899005,BOSTON HOUSING AUTHORITY,30-32 Temple St,Boston,2132.0,21  33 Spring St,Boston,2132.0,17200.0,,17200.0,Multifamily Housing,Multifamily Housing (17200),677824.5,53.0,39.4,,,198659.0,38651.095,,,,,,,,,,,,,,,,,,,,,,47.68,38651.095,in compliance,2025.0,Unsure,No,No,No,No,No,,
101166,2008899005,BOSTON HOUSING AUTHORITY,25-29 Spring St,Boston,2132.0,21  33 Spring St,Boston,2132.0,17200.0,,17200.0,Multifamily Housing,Multifamily Housing (17200),677824.5,53.0,39.4,,,198659.0,38651.095,,,,,,,,,,,,,,,,,,,,,,47.68,38651.095,in compliance,2025.0,Unsure,No,No,No,No,No,,
101167,2008899005,BOSTON HOUSING AUTHORITY,31-35 Spring St,Boston,2132.0,21  33 Spring St,Boston,2132.0,17200.0,,17200.0,Multifamily Housing,Multifamily Housing (17200),677824.5,53.0,39.4,,,198659.0,38651.095,,,,,,,,,,,,,,,,,,,,,,47.69,38651.095,in compliance,2025.0,Unsure,No,No,No,No,No,,
101168,2008899005,BOSTON HOUSING AUTHORITY,34-36 Temple St,Boston,2132.0,21  33 Spring St,Boston,2132.0,12600.0,,12600.0,Multifamily Housing,Multifamily Housing (12600),496541.5,,39.4,,,145528.0,28313.928,,,,,,,,,,,,,,,,,,,,,,47.69,28313.928,in compliance,2025.0,Unsure,No,No,No,No,No,,
101169,2008899005,BOSTON HOUSING AUTHORITY,38-40 Temple St,Boston,2132.0,21  33 Spring St,Boston,2132.0,12600.0,,12600.0,Multifamily Housing,Multifamily Housing (12600),496531.3,,39.4,,,145525.0,28313.344,,,,,,,,,,,,,,,,,,,,,,47.69,28313.344,in compliance,2025.0,Unsure,No,No,No,No,No,,
101170,2008899005,BOSTON HOUSING AUTHORITY,23 Spring St,Boston,2132.0,21  33 Spring St,Boston,2132.0,2130.0,,2130.0,Social/Meeting Hall,Social/Meeting Hall (2130),83928.4,,39.4,,,24598.0,4785.787,,,,,,,,,,,,,,,,,,,,,,47.69,4785.787,in compliance,2025.0,Unsure,No,No,No,No,No,,
101171,2011609000,BOSTON HOUSING AUTHORITY,5300 Washington St,Boston,2132.0,5300 Washington St,Boston,2132.0,47460.0,,47460.0,Multifamily Housing,Multifamily Housing (47460),3437203.6,,72.4,1061800.0,56392.198,696191.0,135450.921,,,,,,,,,,,,,,,,,,,,,,62.28,191843.119,in compliance,2025.0,Unsure,No,No,No,No,No,,
101173,2101831500,BOSTON HOUSING AUTHORITY,29-31 Jette Ct,Boston,2135.0,29  31 Jette Ct,Boston,2135.0,53310.0,,53310.0,Multifamily Housing,Multifamily Housing (53310),3555312.1,,66.7,2677500.1,142202.03,257272.0,50054.84,,,,,,,,,,,,,,,,,,,,,,54.78,192256.87,in compliance,2025.0,Unsure,No,No,No,No,No,,
101174,2101840000,BOSTON HOUSING AUTHORITY,91-95 Washington St,Boston,2135.0,91  95 Washington St,Boston,2135.0,88210.0,,88210.0,Multifamily Housing,Multifamily Housing (88210),8530963.1,20.0,96.7,7445500.1,395430.51,318131.0,61895.567,,,,,,,,,,,,,,,,,,,,,,40.01,457326.077,in compliance,2025.0,Unsure,No,No,No,No,No,,
101175,2101845000,BOSTON HOUSING AUTHORITY,32-34 Fidelis Way,Boston,2135.0,34  32 Fidelis Wy,Boston,2135.0,58974.0,,58974.0,Multifamily Housing,Multifamily Housing (58974),3468612.1,,58.8,2500000.0,132775.0,283884.0,55232.471,,,,,,,,,,,,,,,,,,,,,,54.78,188007.471,in compliance,2025.0,Unsure,No,No,No,No,No,,
101178,2102001000,BOSTON HOUSING AUTHORITY,20 Washington St,Boston,2135.0,65 Egremont Rd,Boston,2135.0,191105.0,,191105.0,Multifamily Housing,Multifamily Housing (191105),10988268.4,66.0,57.5,7336199.7,389625.566,1070360.1,208249.261,,,,,,,,,,,,,,,,,,,,,,38.2,597874.827,in compliance,2025.0,Unsure,No,No,No,No,No,,
101179,2202707000,BOSTON LANDING LLC,223-231 N Beacon St,Boston,2135.0,217  223 N Beacon St,Boston,2135.0,32786.0,,32786.0,Other - Entertainment/Public Assembly,"Other - Entertainment/Public Assembly (32786),Parking (5610)",1324917.2,,40.4,753748.4,40031.578,167400.0,32569.344,,,,,,,,,,,,,,,,,,,,,,1.54,72600.922,in compliance,2025.0,No,No,No,No,No,No,,
101180,104445000,BOSTON MARINE WORKS INC,233 Marginal St,Boston,2128.0,233 Marginal St,Boston,2128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
101181,801420000,BOSTON MEDICAL CENTER CORPORATION,830-840 Harrison Ave,Boston,2118.0,818  840 Harrison Av,Boston,2118.0,944245.0,,944245.0,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical) (944245),354811569.0,8.0,375.8,168646983.6,8956841.299,19985572.7,2967618.369,,,,,,117973811.4,6972252.254,,,,,,,,,,,,,,,71.49,18896711.92,in compliance,2025.0,No,No,No,Yes,Yes,Yes,,
101188,800900020,BOSTON MEDICAL CENTER  CORPORATION,797-807 Massachusetts Ave,Boston,2119.0,801 Massachusetts Av,Boston,2119.0,243570.0,,243570.0,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical) (243570),21860060.6,100.0,89.7,7215769.7,383229.529,4291996.1,426474.761,,,,,,,,,,,,,,,,,,,,,,12.42,809704.29,in compliance,2025.0,No,No,No,Yes,No,No,,
101190,801243000,BOSTON MEDICAL CENTER CORPORATION,720 Harrison Ave,Boston,2118.0,720 Harrison Av,Boston,2118.0,97289.0,,97289.0,Parking,"Medical Office (97289),Parking (124696)",4269829.6,,43.9,,,480240.0,93435.494,,,,,,2631250.8,155506.922,,,,,,,,,,,,,,,,248942.416,pending revisions,2025.0,No,No,No,Yes,No,No,,
101191,801301000,BOSTON MEDICAL CENTER CORPORATION,732-742 Harrison Ave,Boston,2118.0,E Newton St,Boston,2118.0,85848.0,,85848.0,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical) (85848),7530957.7,100.0,87.7,,,1444697.5,224434.98,,,,,,2601649.9,153757.509,,,,,,,,,,,,,,,7.99,378192.489,in compliance,2025.0,No,No,No,Yes,No,No,,
101192,801298000,COMMONWEALTH OF MASSACHUSETTS,88 E Newton St,Boston,2118.0,E Newton St,Boston,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
101193,801299000,COMMONWEALTH OF MASSACHUSETTS,,Boston,2118.0,74 E Newton St,Boston,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
101195,801405000,BOSTON MEDICAL CENTER CORPORATION,750 Harrison Ave,Boston,2118.0,744  750 Harrison Av,Boston,2118.0,143324.0,,143324.0,Office,Office (143324),19305648.4,,134.7,,,965463.9,187840.656,,,,,,16011485.5,946278.793,,,,,,,,,,,,,,,,1134119.449,in compliance,2025.0,No,No,No,Yes,No,Yes,,
101200,202127000,BOSTON PAPER BOARD CORP,40 Roland St,Boston,2129.0,40 Roland St,Boston,2129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
101201,1600047000,BOSTON POLICE PATROLMENS,295 Freeport St,Boston,2122.0,295 Freeport St,Boston,2122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
101202,303262000,BOSTON PORT * SEAMENS,9-13 North Sq,Boston,2113.0,13  9 North Sq,Boston,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
101203,801067010,BOSTON PUBLIC HEALTH COMM,780 Albany St,Boston,2118.0,774 Albany St,Boston,2118.0,46716.0,,46716.0,Medical Office,Medical Office (46716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending revisions,2025.0,No,No,No,No,No,No,C10008,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101204,801067010,BOSTON PUBLIC HEALTH COMM,794 Massachusetts Ave,Boston,2118.0,774 Albany St,Boston,2118.0,44621.0,,44621.0,Medical Office,"Residential Care Facility (12629),Medical Office (31992)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending revisions,2025.0,No,No,No,No,No,No,C10008,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101205,801025003,BOSTON RD LLC MASS LLC,274 Southampton St,Boston,2118.0,274 Southampton St,Boston,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
101206,901710000,MELNEA RESIDENCES LLC, BALL ST,Boston,2119.0,Ball St,Boston,2119.0,52055.0,,52055.0,Multifamily Housing,Multifamily Housing (52055),2013110.9,94.0,38.7,914054.6,48545.44,322115.0,62670.694,,,,,,,,,,,,,,,,,,,,,,13.02,111216.134,in compliance,2025.0,No,No,No,No,No,No,,
101208,203510050,BOSTON REDEVELOPMENT AUTH,114 Sixteenth St,Boston,2129.0,Fifth Av,Boston,2129.0,111166.0,,111166.0,Other - Technology/Science,Other - Technology/Science (111166),44901351.8,,403.9,27307870.9,1450321.023,5156354.3,1003220.293,,,,,,,,,,,,,,,,,,,,,,60.67,2453541.316,in compliance,2025.0,No,No,No,No,No,No,,
101210,302856000,BOSTON REDEVELOPMENT AUTH,45 School St,Boston,2108.0,45 School St,Boston,2108.0,114388.0,,114388.0,Office,"Restaurant (12400),Office (101988)",5924165.4,76.0,51.8,2574528.2,136733.193,958849.1,186553.681,,,,,,78044.2,5182.135,,,,,,,,,,,,,,,11.61,328469.009,in compliance,2025.0,,,,,,,,
101211,304908000,BOSTON REDEVELOPMENT AUTH,2-22 Boylston St,Boston,2116.0,2  22 Boylston St,Boston,2116.0,106253.0,,106253.0,Office,"Personal Services (Health/Beauty, Dry Cleaning, etc) (1045),Office (81006),Medical Office (870),Library (1695),College/University (15092),Other (6545)",5665279.4,,53.3,2470670.9,131217.331,936286.2,182163.843,,,,,,,,,,,,,,,,,,,,,,,313381.174,pending revisions,2025.0,Yes,No,No,Yes,No,No,,
101218,902980080,BOSTON REDEVLOPMENT AUTH,1290 Tremont St,Boston,2119.0,1290 Tremont St,Boston,2119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
101219,401720000,BOSTON REHABILITATION,66 Fenway,Boston,2115.0,66 Fenway St,Boston,2115.0,31296.0,,31296.0,Multifamily Housing,Multifamily Housing (31296),2008850.2,84.0,64.2,1570452.5,83406.732,128487.0,24998.431,,,,,,,,,,,,,,,,,,,,,,35.44,108405.163,in compliance,2030.0,No,No,No,No,No,No,,
101220,2100587000,BOSTON REHABILITATION,98 Chester St,Boston,2134.0,98 Chester St,Boston,2134.0,43716.0,,43716.0,Multifamily Housing,Multifamily Housing (43716),1447051.8,96.0,33.1,1134348.8,60245.265,91648.0,17831.035,,,,,,,,,,,,,,,,,,,,,,22.61,78076.3,in compliance,2030.0,No,No,No,No,No,No,,
101221,2101103000,BOSTON REHABILITATION,1391 Commonwealth Ave,Boston,2134.0,1391 Commonwealth Av,Boston,2134.0,50136.0,,50136.0,Multifamily Housing,Multifamily Housing (50136),3037567.3,90.0,60.6,,,215872.0,42000.056,,,,,,,,,,2301012.0,170758.101,,,,,,,,,,,42.68,212758.157,in compliance,2030.0,No,No,No,No,No,No,,
101223,2101547000,BOSTON REHABILITATION,15 Royce Rd,Boston,2134.0,15 Royce Rd,Boston,2134.0,29598.0,,29598.0,Multifamily Housing,Multifamily Housing (29598),1568725.1,93.0,53.0,1200621.0,63764.981,107885.1,20990.125,,,,,,,,,,,,,,,,,,,,,,55.21,84755.106,in compliance,2030.0,No,No,No,No,No,No,,
101224,1809291000,BOSTON RENAISSANCE CHARTER,1415 Hyde Park Ave,Boston,2136.0,1415 Hyde Park Av,Boston,2136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
101226,202162030,BOSTON SAND & GRAVEL COMPANY,40 Bunker Hill Industrial Park,Boston,2129.0,Rutherford Av,Boston,2129.0,31800.0,15410.0,47210.0,Manufacturing/Industrial Plant,"Parking (15410),Manufacturing/Industrial Plant (31800)",1366763.6,,43.0,997897.5,52998.336,20846.5,4055.895,297738.0,,,,,,,,,,,,,,,,,,,,,2.37,57054.231,in compliance,2025.0,No,No,No,No,No,No,,
101227,1000012000,BOSTON SOCIETY REDEMPTORIST,1545 Tremont St,Boston,2120.0,1545  1565 Tremont St,Boston,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
101228,401482000,BOSTON SYMPHONY ORCH INC,301-315 Massachusetts Ave,Boston,2115.0,301  315 Massachusetts Av,Boston,2115.0,98800.0,,98800.0,Performing Arts,Performing Arts (98800),6933458.8,,70.2,324700.0,17244.817,1069310.2,208044.993,,,,,,2960272.3,174952.093,,,,,,,,,,,,,,,20.61,400241.903,in compliance,2025.0,No,No,No,No,No,No,,
101229,401483000,BOSTON SYMPHONY ORCHESTRA,251A-261 Huntington Ave,Boston,2115.0,251 A-261 Huntington Av,Boston,2115.0,44900.0,,44900.0,Office,Office (44900),3848357.4,23.0,85.7,1161248.4,61673.903,787546.6,153225.066,,,,,,,,,,,,,,,,,,,,,,,214898.969,in compliance,2025.0,No,No,No,No,No,No,,
101230,305363000,BOSTON THERMAL CORP,153-173 Kneeland St,Boston,2111.0,153  173 Kneeland St,Boston,2111.0,169000.0,,169000.0,Energy/Power Station,Energy/Power Station (169000),1897074.7,,11.2,,,556000.8,108175.516,,,,,,,,,,,,,,,,,,,,,,16.18,108175.516,in compliance,2025.0,No,No,No,Yes,No,Yes,,
101231,1811281000,BOSTON TRINITY ACADEMY INC,5-21 Hale St,Boston,2136.0,29 Hale St,Boston,2136.0,100000.0,,100000.0,K-12 School,K-12 School (100000),3903816.4,93.0,39.0,3167199.7,168209.976,215890.0,42003.558,,,,,,,,,,,,,,,,,,,,,,1317.64,210213.534,in compliance,2025.0,Unsure,No,No,No,No,No,,
101233,2100278000,TRUSTEES OF BOSTON UNIVERSITY,100-96 Cummington Mall,Boston,2215.0,100  96 Cummington St,Boston,2215.0,25963.0,,25963.0,College/University,College/University (25963),4224176.7,,162.7,3370991.8,179033.374,250054.2,48650.545,,,,,,,,,,,,,,,,,,,,,,11.77,227683.919,in compliance,2025.0,No,Yes,No,No,No,No,,
101234,2100287000,TRUSTEES OF BOSTON UNIVERSITY,30-38 Cummington Mall,Boston,2215.0,36  38 Cummington St,Boston,2215.0,36468.0,,36468.0,Laboratory,Laboratory (36468),6571436.1,,180.2,3655753.2,194157.052,854537.8,166258.874,,,,,,,,,,,,,,,,,,,,,,12.24,360415.926,in compliance,2025.0,No,Yes,No,Yes,No,No,,
101235,2100348000,TRUTSEES OF BOSTON UNIVERSITY,626-640 Commonwealth Ave,Boston,2215.0,640 Commonwealth Av,Boston,2215.0,83974.0,,83974.0,College/University,College/University (83974),9133709.3,,108.8,5986099.8,317921.76,922511.6,179483.857,,,,,,,,,,,,,,,,,,,,,,19.6,497405.617,in compliance,2025.0,No,Yes,No,No,No,No,,
101236,2100397000,TRUSTEES OF BOSTON UNIVERSITY,855-861 Commonwealth Ave,Boston,2215.0,855  859 Commonwealth Av,Boston,2215.0,210374.0,,210374.0,College/University,College/University (210374),6391324.6,,30.4,,,1871840.0,364185.19,,,,,,,,,,,,,,,,,,,,,,7.78,364185.19,in compliance,2025.0,No,Yes,No,Yes,No,No,C10097,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101237,2100400000,TRUSTEES OF BOSTON UNIVERSITY,25 Buick St,Boston,2215.0,25 Buick St,Boston,2215.0,104433.0,,104433.0,Office,"Office (104433),Parking (20265)",5072075.1,76.0,48.6,79705.5,4233.159,1463179.8,284676.262,,,,,,,,,,,,,,,,,,,,,,3.06,288909.421,in compliance,2025.0,No,Yes,No,Yes,No,No,C10097,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101238,2100401000,TRUSTEES OF BOSTON UNIVERSITY,10 Buick St,Boston,2134.0,899  925 Commonwealth Av,Boston,2134.0,384941.0,,384941.0,Multifamily Housing,Multifamily Housing (384941),20377223.6,8.0,52.9,,,5968890.4,1161307.316,,,,,,,,,,,,,,,,,,,,,,39.42,1161307.316,in compliance,2025.0,No,Yes,No,Yes,No,No,C10097,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101239,2100401000,TRUSTEES OF BOSTON UNIVERSITY,905 Commonwealth Ave,Boston,2134.0,899  925 Commonwealth Av,Boston,2134.0,285033.0,,285033.0,Fitness Center/Health Club/Gym,"Swimming Pool (0),Fitness Center/Health Club/Gym (285033)",21913838.0,,76.9,2821421.8,149845.712,5595667.1,1088692.991,,,,,,,,,,,,,,,,,,,,,,44.6,1238538.703,in compliance,2025.0,No,Yes,No,No,No,No,C10097,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101240,2100401000,TRUSTEES OF BOSTON UNIVERSITY,925 Commonwealth Ave,Boston,2134.0,899  925 Commonwealth Av,Boston,2134.0,283166.0,267042.0,550208.0,Indoor Arena,"Indoor Arena (283166),Parking (267042)",17935890.9,,63.3,,,5254702.2,1022354.86,,,,,,,,,,,,,,,,,,,,,,2.36,1022354.86,in compliance,2025.0,No,Yes,No,Yes,No,Yes,C10097,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101241,2100401000,TRUSTEES OF BOSTON UNIVERSITY,33 Harry Agganis Way,Boston,2134.0,899  925 Commonwealth Av,Boston,2134.0,400268.0,,400268.0,Residence Hall/Dormitory,Residence Hall/Dormitory (400268),14865778.9,84.0,37.1,1802546.6,95733.25,3828614.4,744895.218,,,,,,,,,,,,,,,,,,,,,,33.7,840628.468,in compliance,2025.0,No,Yes,No,Yes,No,No,C10097,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101242,2100257000,TRUSTEES OF BOSTON UNIVERSITY,514A-522 Park Dr,Boston,2215.0,522 514A Park Dr,Boston,2215.0,37458.0,,37458.0,Residence Hall/Dormitory,Residence Hall/Dormitory (37458),3075545.7,82.0,82.1,2612957.8,138774.189,135576.8,26377.822,,,,,,,,,,,,,,,,,,,,,,31.89,165152.011,in compliance,2025.0,No,Yes,No,No,No,No,,
101243,2100358000,TRUSTEES OF BOSTON UNIVERSITY,232 Bay State Rd,Boston,2115.0,232 Bay State Rd,Boston,2115.0,34021.0,,34021.0,College/University,College/University (34021),308606.5,,9.1,,,90447.4,17597.446,,,,,,,,,,,,,,,,,,,,,,2.63,17597.446,in compliance,2025.0,No,Yes,No,No,No,No,C10111,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101244,2100398000,TRUSTEES OF BOSTON UNIVERSITY,871 Commonwealth Ave,Boston,2116.0,871 Commonwealth Av,Boston,2116.0,102631.0,,102631.0,College/University,College/University (102631),2122307.0,,20.7,,,620662.5,120756.096,,,,,,,,,,,,,,,,,,,,,,14.33,120756.096,in compliance,2025.0,No,Yes,No,No,No,No,C10097,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
101245,504003000,TRUSTEES OF BOSTON UNIVERSITY,136-148 Bay State Rd,Boston,2215.0,136  148 Bay State Rd,Boston,2215.0,127815.0,,127815.0,Residence Hall/Dormitory,Residence Hall/Dormitory (127815),12695433.5,52.0,99.3,10225335.3,543067.558,723944.4,140850.622,,,,,,,,,,,,,,,,,,,,,,32.16,683918.18,in compliance,2025.0,No,Yes,No,Yes,No,No,,
101247,504089000,TRUSTEES OF BOSTON UNIVERSITY,631-639 Commonwealth Ave,Boston,2215.0,631  639 Commonwealth Av,Boston,2215.0,100340.0,,100340.0,College/University,"College/University (87375),Laboratory (12965)",7843878.3,,78.2,3101307.1,164710.42,1389968.1,270432.194,,,,,,,,,,,,,,,,,,,,,,23.7,435142.614,in compliance,2025.0,No,Yes,No,Yes,No,No,,
101249,504131000,TRUSTEES OF BOSTON UNIVERSITY,158 Bay State Rd,Boston,2215.0,158 Bay State Rd,Boston,2215.0,14906.0,,14906.0,Residence Hall/Dormitory,Residence Hall/Dormitory (14906),1214471.7,84.0,81.5,323955.3,17205.266,71726.7,13955.147,,,,,,,,,,645784.8,47923.69,,,,,,,,,,,41.94,79084.103,in compliance,2025.0,No,Yes,No,No,No,No,,
101250,2100295000,TRUSTEES OF BOSTON UNIVERSITY,23-29 Blandford Mall,Boston,2215.0,2 Cummington St,Boston,2215.0,59827.0,,59827.0,Laboratory,Laboratory (59827),7141615.2,,119.4,3422551.2,181771.694,1089995.3,212069.486,,,,,,,,,,,,,,,,,,,,,,4.18,393841.18,in compliance,2025.0,No,Yes,No,No,No,No,,
101251,503758000,TRUSTEES OF BOSTON UNIVERSITY,96 Bay State Rd,Boston,2215.0,96 Bay State Rd,Boston,2215.0,28553.0,,28553.0,Multifamily Housing,Multifamily Housing (28553),1827960.7,,64.0,1652615.8,87770.425,51390.6,9998.555,,,,,,,,,,,,,,,,,,,,,,13.82,97768.98,in compliance,2025.0,No,Yes,No,No,No,No,,
