BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Compliance Status,BERDO Reporting Status,Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID,Notes,Estimated Total GHG Emissions (kgCO2e),Reporting Compliance Status,First Emissions Compliance Year (Projected)
104543,203520010,nautica leasehold condo tr,1 warren st,boston,2129,1 warren st,boston,2129.0,151044.0,88458,Multifamily Housing,"Multifamily Housing,Parking",73.0,61,11032112.6,5559199.8,5472912.8,,,,,,,,,,,,35.81,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,No,4318098.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
105020,2102469000,parklake realty corp,1960-1980 commonwealth ave,boston,2135,1980  1960 commonwealth av,boston,2135.0,141204.0,,Multifamily Housing,,87.4,50,12339683.7,10997399.5,1342284.2,,,,,,,,,,,,29.47,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
104098,504213000,lincoln halls at park dr,11-15 park drive,boston,2215,11  15 park dr,boston,2215.0,52865.0,,Multifamily Housing,Multifamily Housing,82.3,81,4351695.0,3737900.1,613794.9,,,,,,,,,,,,31.72,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
102818,500031000,emerson college,144 boylston st,boston,2116,144 boylston st,boston,2116.0,238000.0,,Residence Hall/Dormitory,Residence Hall/Dormitory,79.6,51,18943295.7,103964.5,7115818.1,,,,11723512.8,,,,,,,,19.07,in compliance,7 - berdo accepted,No,No,Yes,No,No,No,22012100.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
102821,500045000,emerson college a mass,98-06 boylston streeet,boston,2116,98  106 boylston st,boston,2116.0,179336.0,,Performing Arts,Performing Arts,71.5,,12831244.2,,7076221.9,,,,5738972.5,,,,,,16049.4,,12.06,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,22012100.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
102816,500001001,emerson college,84 76 boylston street,boston,2116,84  76 boylston st,boston,2116.0,295976.0,,Residence Hall/Dormitory,Residence Hall/Dormitory,58.4,67,17285574.2,1236400,8539052.0,,,,7510123.9,,,,,,,,20.34,in compliance,7 - berdo accepted,Yes,No,Yes,No,No,No,22012100.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
102915,504275000,fenway by the park condo tr,125-131 park drive,boston,2215,125  131 park dr,boston,2215.0,49150.0,,Multifamily Housing,Multifamily Housing,86.7,87,4263025.2,3564500,698525.1,,,,,,,,,,,,44.89,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
104059,2100170000,lapidus david ts,829-833 beacon street,boston,2215,829  833 beacon st,boston,2215.0,50634.0,,Multifamily Housing,Multifamily Housing,65.0,95,3288782.8,2602500,686282.9,,,,,,,,,,,,29.27,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,No,,,,in compliance,
105031,304672000,peabody equity partners llc,14-24 federal st,boston,2110,24 federal st,boston,2110.0,73686.0,,Office,Office,77.4,65,5705178.2,3091599.8,2613578.4,,,,,,,,,,,,1.78,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
105032,304673000,peabody equity partners llc,77-81 milk st,boston,2110,8  12 federal st,boston,2110.0,64879.0,,Office,Office,140.0,30,9083950.5,6167400,2916550.3,,,,,,,,,,,,3.96,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100083,302807000,21 beacon condominium trust,21 beacon street,boston,2108,19  23 beacon st,boston,2108.0,131932.0,,Multifamily Housing,"Convenience Store without Gas Station,Multifamily Housing,Office,Other - Restaurant/Bar",103.2,36,13613976.2,10714499.6,2899476.7,,,,,,,,,,,,43.25,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
102925,2100033010,fenway views condo trust,"104, 106 &108 peterborough street, 51-67 kilmarnock street",boston,2215,108 peterborough st,boston,2215.0,56854.0,1646,Multifamily Housing,"Multifamily Housing,Parking",61.6,91,3503117.4,2647200.1,855917.3,,,,,,,,,,,,46.26,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105344,402005000,riverway sq condo tr,even only 114-122 riverway,boston,2215,122  114 riverway st,boston,2215.0,69855.0,,Multifamily Housing,Multifamily Housing,87.6,88,6115843.2,5183899.8,931943.4,,,,,,,,,,,,44.47,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
101314,302726010,bowdoin place condominium  trust,10 bowdoin street,boston,2114,10 bowdoin st,boston,2114.0,85591.0,,Multifamily Housing,Multifamily Housing,73.9,53,6321710.4,4199866.2,2121844.3,,,,,,,,,,,,83.67,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105841,503809000,somerset condo tr,"400, 416, 418 commonwealth ave, 429 newbury street",boston,2215,416  400 commonwealth av,boston,2215.0,215278.0,,Multifamily Housing,"Multifamily Housing,Office",48.3,89,10407033.0,2553800.1,7853233.2,,,,,,,,,,,,18.51,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
106759,503810000,windsor place condo tr,"388, 390 and 396 commonwealth avenue",boston,2215,390 commonwealth av,boston,2215.0,122240.0,,Multifamily Housing,"Multifamily Housing,Office",72.2,66,8828611.8,5739100,3089511.7,,,,,,,,,,,,27.09,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105059,901071000,piano craft guild associates mass lps,791 tremont street,boston,2118,272  268 northampton st,boston,2118.0,230000.0,0,Multifamily Housing,"Multifamily Housing, Parking, Swimming Pool",57.2,90,13166054.6,10109822.6,3056232.1,,,,,,,,,,,,21.85,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100390,1101201000,amory llc mass llc,51 amory st,boston,2119,55  73 amory st,boston,2119.0,2300.0,,Other,Other,68.9,,158463.9,139900,18563.9,,,,,,,,,,,,0.56,in compliance,7 - berdo accepted,Yes,No,No,No,No,No,,,,in compliance,
104592,402246001,new eng conservatory,290 huntington ave,boston,2115,294  290 huntington av,boston,2115.0,143000.0,,College/University,College/University,64.9,,9280745.5,6428715.7,2852029.7,,,,,,,,,,,,4.27,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
104593,402282000,new eng conservatory,33 gainsborough street,boston,2115,286 huntington av,boston,2115.0,54000.0,,College/University,College/University,143.6,,7752606.9,7047419.2,705187.7,,,,,,,,,,,,2.41,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100294,305484010,acdc oak terrace apartments  llc,882-892 washington st,boston,2111,888 washington st,boston,2111.0,47720.0,,Multifamily Housing,Multifamily Housing,84.8,31,4044379.5,2419076.7,1625302.8,,,,,,,,,,,,53.5,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105677,503207200,seven 55 boylston llc,755 boylston street,boston,2116,755 boylston st,boston,2116.0,54384.0,,Multifamily Housing,,42.8,,2330158.1,1126500,1203658.1,,,,,,,,,,,,20.57,in compliance,7 - berdo accepted,I'm not sure,No,No,Maybe,No,No,,,,in compliance,
104266,104447000,massachusetts port auth,50 lewis street,boston,2128,marginal st,boston,2128.0,196763.0,40052,Multifamily Housing,"Multifamily Housing, Parking",35.5,95,6981673.7,1703344.3,5278329.9,,,,,,,,,,,,24.18,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
101674,903130010,cbes development llc mass llc,2311 washington st,boston,2119,2311 washington st,boston,2119.0,49588.0,,Multifamily Housing,Multifamily Housing,58.9,63,2918788.0,1516073,1402715.2,,,,,,,,,,,,18.29,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105904,801080000,st helenas house inc,89 union park st,boston,2118,89 union park st,boston,2118.0,59056.0,,Multifamily Housing,Multifamily Housing,85.7,25,5060739.4,3643525.2,1417214.1,,,,,,,,,,,,61.1,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103120,801385002,franklin preservation,11 e newton st,boston,2118,11 e newton st,boston,2118.0,193816.0,,Multifamily Housing,,64.1,84,12416413.7,9961516.6,2454897.2,,,,,,,,,,,,33.9,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,No,,,,in compliance,
100679,300670000,blackstone co mass lps,33 blossom st,boston,2114,33 blossom st,boston,2114.0,129648.0,,Multifamily Housing,,51.7,94,6697181.9,4759957.8,1937224.1,,,,,,,,,,,,27.23,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,No,,,,in compliance,
106274,401053010,trinity place condominium tr,1 huntington ave,boston,2116,1 huntington av,boston,2116.0,177636.0,26364,Multifamily Housing,"Multifamily Housing,Other - Restaurant/Bar,Other - Services,Parking",114.8,1,20396195.4,2212805.8,8774957.7,,,,9408432.1,,,,,,0,,24.16,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
105901,504281010,st cecilias house inc,108 kilmarnock st,boston,2215,108 kilmarnock st,boston,2215.0,77940.0,,Multifamily Housing,Multifamily Housing,62.2,88,4844324.2,3112151.9,1732172.1,,,,,,,,,,,,45.75,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
101717,1000015000,charlesbank cooperative corp,650 huntington avenue,boston,2115,650 huntington av,boston,2120.0,210000.0,,Multifamily Housing,,62.4,84,13102790.8,9169542.7,3933247.8,,,,,,,,,,,,39.42,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105180,2100051018,president & fellows harvard,170 brookline avenue,boston,2215,170 brookline av,boston,2215.0,142773.0,,Multifamily Housing,Multifamily Housing,56.3,43,8039023.8,3604064,4434958.5,,,,,,,,,,,,29.63,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105324,1809143010,riley house non-profit,0,boston,2136,39 maple st,boston,2136.0,46834.0,,Multifamily Housing,,52.9,62,2475319.3,1732626,742693.5,,,,,,,,,,,,28.35,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103574,2200533000,harvard college,780 soldiers field rd,boston,2134,69  79 n harvard st,boston,2135.0,44232.0,,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym,58.4,,2583824.3,,224974.2,,,,2358850.1,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
106787,203511300,ymca of greater boston inc,150 second avenue,boston,2129,150 third av,boston,2129.0,123666.0,,Hotel,"Hotel,Swimming Pool",41.1,100,5078885.4,3395601.5,1683283.9,,,,,,,,,,,,7.47,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
100453,304965012,asn park essex llc,660 washington st.,boston,2111,660 washington st,boston,2111.0,524755.0,172934,Multifamily Housing,"Multifamily Housing,Parking,Restaurant",72.6,36,38075039.4,20416199,17526236.2,,,,,,,,,,132604.2,,26.03,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100452,301570001,asn avenir llc (lessee),101 canal st.,boston,2114,89  183 canal st,boston,2114.0,388000.0,44530,Multifamily Housing,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant, Retail Store",38.4,92,14911312.2,6580065,8331247.6,,,,,,,,,,,,21.07,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106189,303823000,tishman speyer archstone-,one india st,boston,2109,131 state st,boston,2109.0,130838.0,,Multifamily Housing,"Multifamily Housing,Office,Restaurant",79.3,22,10372085.7,4458499.8,5911245.6,,,,,,,,,,2340.5,,30.89,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106088,400600040,tent city apartments llc,130 dartmouth street,boston,2116,100  128 dartmouth st,boston,2118.0,327174.0,,Multifamily Housing,,62.4,75,20413869.8,12342537.8,8071331.7,,,,,,,,,,,,40.46,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
107134,401882000,harvard college,210 longwood ave.,boston,2115,689  695 huntington av,boston,2115.0,7000.0,,Laboratory,Laboratory,241.3,,1689085.2,,332545.2,,,972540,384000,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103762,304557000,hive property owner llc,38 chauncy street,boston,2111,22  40 chauncy st,boston,2111.0,152958.0,,Office,Office,37.1,93,5680896.3,1499199.7,4181696.0,,,,,,,,,,,,7.76,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
103590,2200966000,harvard re/allston inc,80-100 holton street,boston,2135,80  100 holton st,boston,2135.0,115577.0,,Office,Office,28.8,99,3327070.2,1601490,1456866.0,,,,,,,,,,,,3.52,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103595,2200969000,harvard real estate-allston,176 lincoln st,boston,2135,176 lincoln st,boston,2135.0,450000.0,,Office,Office,0.0,100,0.0,,0.0,,,,,,,,,,,,,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103764,304560000,hive property owner llc,55 summer street,boston,2111,20  4 chauncy st,boston,2111.0,141961.0,,Office,"Office, Retail Store",60.7,82,8616582.6,3091933.5,5524649.0,,,,,,,,,,,,2.43,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100480,303551000,ausonia homes associates,145 commercial st,boston,2109,145 commercial st,boston,2109.0,174895.0,,Multifamily Housing,Multifamily Housing,51.3,85,8967893.3,5640522.3,3327371.1,,,,,,,,,,,,22.82,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
105034,700195000,peabody oreilly llc,345 dorchester street,boston,2127,347 dorchester st,boston,2127.0,27876.0,,Multifamily Housing,Multifamily Housing,32.7,99,910776.6,426849.2,483927.4,,,,,,,,,,,,27.08,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
106740,2102439060,whitehall condo trust,2420 beacon street,boston,2467,2420 beacon st,boston,2135.0,49939.0,,Multifamily Housing,,38.1,92,1900564.4,1002700,897864.4,,,,,,,,,,,,15.42,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
104883,304842000,one 70 parkside condo trust,170 tremont st,boston,2111,168 170a tremont st,boston,2111.0,96696.0,22752,Multifamily Housing,,64.4,,6227073.6,3092245.4,3134828.2,,,,,,,,,,,,28.62,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
105033,1300691000,peabody medeiros llc,11 woodcliff st,boston,2125,11 woodcliff st,boston,2125.0,51132.0,,Multifamily Housing,,51.3,93,2624722.3,1879609.7,745112.6,,,,,,,,,,,,31.53,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
106685,2102439200,watermark condo trust,2400 beacon street,boston,2467,2400 beacon st,boston,2135.0,141940.0,,Multifamily Housing,,48.9,77,6946663.5,3714810.4,3231853.2,,,,,,,,,,,,26.61,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106688,2102439010,waterworks museum condo,2450 beacon street,boston,2467,2450 beacon st,boston,2135.0,47342.0,,Multifamily Housing,"Multifamily Housing,Museum",44.6,,2111422.2,1546599.7,564822.5,,,,,,,,,,,,21.82,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
102686,1500550000,dorchester housing assoc lps,10 ellet st,boston,2122,adams st,boston,2122.0,72860.0,,Multifamily Housing,,39.5,91,2877611.3,864237.9,2013373.4,,,,,,,,,,,,40.17,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106569,105343100,victory gardens association,54 orleans st,boston,2128,60  70 orleans st,boston,2128.0,81565.0,,Multifamily Housing,,44.4,85,3624892.3,2259392.8,1365499.5,,,,,,,,,,,,19.96,in compliance,7 - berdo accepted,No,No,No,Yes,Yes,No,,,,in compliance,
104411,305424030,metropolitan residential i,1 nassau st,boston,2111,1 nassau st,boston,2111.0,308673.0,,Multifamily Housing,,65.2,28,20117142.9,9261813.6,10855329.2,,,,,,,,,,,,57.94,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
102357,1502411010,columbia west lp,392 columbia rd,boston,2125,392 columbia rd,boston,2125.0,62533.0,,Multifamily Housing,,38.5,96,2409650.2,1420879.9,988770.3,,,,,,,,,,,,47.58,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
106523,703892012,uphams corner market,614 columbia rd,boston,2125,612  618 columbia rd,boston,2125.0,51225.0,,Multifamily Housing,,59.6,57,3053352.2,1705069.7,1348282.5,,,,,,,,,,,,59.02,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
